1000009	0.059705	  1.098	 25.098	 34             36            382           7.95      131.30654	
1000009	0.059705	 1.1273	25.1273	 51             19            412            7.6      91.248617	
1000009	0.059705	 1.1655	25.1655	 29             34            249           4.47      55.233613	
1000009	0.059705	 1.1909	25.1909	 20             29            210           3.15      75.192071	
1000009	0.059705	 1.2762	25.2762	 54             39            475           6.34       81.77399	
1000009	0.059705	 1.2891	25.2891	 57             34            537           11.1      80.258597	
1000009	0.059705	 1.4581	25.4581	 36             86            377           7.51      118.84637	
1000009	0.059705	 1.5452	25.5452	 42             25            349           5.11      99.894169	
1000009	0.059705	 1.5603	25.5603	 41             45            413           4.98      103.85988	
1000009	0.059705	 1.5755	25.5755	 45             32            417           6.46      107.43656	
1000009	0.059705	 1.7982	25.7982	 49             34            443           7.57      92.779453	
1000009	0.059705	 1.8426	25.8426	 59             42            511           8.24      85.048287	
1000009	0.059705	 2.1227	26.1227	 53             38            462           8.97      103.22604	
1000009	0.059705	 2.1553	26.1553	 37             24            369           8.96      125.57957	
1000009	0.059705	 2.2085	26.2085	 62             25            454           9.49      101.81518	
1000009	0.059705	 2.3414	26.3414	 66             16            537           8.73      119.12636	
1000009	0.059705	 2.4166	26.4166	 37             31            332           4.46      43.426421	
1000009	0.059705	 2.5038	26.5038	 25             34            237           3.04      69.358768	
1000009	0.059705	 2.8811	26.8811	 65             37            506          10.78       83.04456	
1000010	0.059699	0.07189	27.0719	 59             35            465           6.31      83.429701	
1000010	0.059699	0.13969	27.1397	 37             25            397           5.95      112.71939	
1000010	0.059699	0.26238	27.2624	 27             24            288           4.36      123.70511	
1000010	0.059699	0.26943	27.2694	 60             42            525          10.29       107.6197	
1000010	0.059699	0.43433	27.4343	 43             57            401           6.78      109.11261	
1000010	0.059699	0.62989	27.6299	 57             41            481          10.11      115.81945	
1000010	0.059699	0.70236	27.7024	 33             45            307           4.59      58.890608	
1000010	0.059699	0.71965	27.7196	 57             35            451           6.88      81.690011	
1000010	0.059699	0.73185	27.7318	 61             34            578          11.36      91.991259	
1000010	0.059699	0.89872	27.8987	 39             47            339           5.21      38.725976	
1000010	0.059699	 1.1588	28.1588	 46             33            392           7.92      118.78884	
1000010	0.059699	 1.1905	28.1905	 30             70            295           4.92      48.511888	
1000010	0.059699	  1.212	 28.212	 49             20            496           7.93      103.14373	
1000010	0.059699	 1.2227	28.2227	 49             53            413           5.53      50.608471	
1000010	0.059699	 1.3099	28.3099	 30             30            281           4.99      51.319155	
1000010	0.059699	 1.4813	28.4813	 64             33            535          10.65      69.341744	
1000010	0.059699	 1.8177	28.8177	 69             26            606          14.75      101.90173	
1000010	0.059699	 1.8966	28.8966	 53             81            475           8.91      96.052009	
1000010	0.059699	 2.0421	29.0421	 57             25            465           7.99      88.923355	
1000010	0.059699	 2.1823	29.1823	 15            117            244           3.84      25.007363	
1000010	0.059699	 2.3089	29.3089	 41             25            414           7.64        110.341	
1000010	0.059699	 2.3267	29.3267	 50             33            429           8.15      104.14124	
1000010	0.059699	 2.3485	29.3485	 62             34            544           7.48      77.156439	
1000010	0.059699	 2.3883	29.3883	 48             28            419           6.42      116.57684	
1000010	0.059699	 2.4623	29.4623	 45             31            396           6.55      122.56946	
1000010	0.059699	 2.6604	29.6604	 25             47            232           4.36      60.299999	
1000010	0.059699	 2.6939	29.6939	 43             41            475          11.21      104.87732	
1000010	0.059699	 2.7629	29.7629	 77             22            643           9.11      82.396779	
1000010	0.059699	 2.9567	29.9567	 29             39            270           3.91      79.416307	
1000011	0.059674	0.00859	30.0086	 17             47            169           3.53      95.144055	
1000011	0.059674	 0.0633	30.0633	 36             36            282           4.57      56.080577	
